id_entrega,fecha,zona,tipo_pedido,clima,trafico,tiempo_entrega,retraso
5039,2025-03-12 22:54:40.593354,Santa Ana,Farmacia,Nublado,Bajo,23,0
5040,2025-06-07 19:57:25.834813,San Salvador,Restaurante,Soleado,Alto,45,25
5041,2025-03-11 12:18:40.154759,La Libertad,Restaurante,Lluvioso,Medio,60,39
5042,2025-05-13 20:53:38.317648,La Libertad,Tienda en línea,Lluvioso,Alto,66,34
5043,2025-08-06 20:36:45.421789,La Libertad,Supermercado,Soleado,Alto,31,10
5044,2025-07-13 20:28:05.551608,San Salvador,Restaurante,Lluvioso,Medio,37,15
5045,2025-07-07 20:15:30.499259,Santa Ana,Supermercado,Soleado,Medio,36,0
5046,2025-07-30 13:11:25.276685,Santa Ana,Restaurante,Soleado,Medio,42,21
5047,2025-06-03 12:40:19.167214,La Libertad,Farmacia,Nublado,Bajo,33,8
5048,2025-07-04 09:14:06.317930,San Miguel,Supermercado,Nublado,Medio,36,16
5049,2025-06-02 23:23:05.189087,San Salvador,Farmacia,Soleado,Bajo,20,0
5050,2025-07-10 02:29:15.829850,San Salvador,Farmacia,Lluvioso,Alto,38,18
5051,2025-06-13 02:10:20.229611,Santa Ana,Tienda en línea,Nublado,Medio,59,37
5052,2025-04-07 06:25:37.665207,San Salvador,Farmacia,Lluvioso,Bajo,34,10
5053,2025-03-24 08:54:49.909258,Santa Ana,Farmacia,Soleado,Alto,37,3
5054,2025-07-19 08:07:04.969332,Santa Ana,Supermercado,Soleado,Bajo,30,6
5055,2025-08-05 14:21:34.566671,San Salvador,Farmacia,Lluvioso,Alto,71,37
5056,2025-06-22 20:12:02.924518,La Libertad,Restaurante,Soleado,Alto,47,13
5057,2025-03-15 07:11:41.832038,Santa Ana,Tienda en línea,Lluvioso,Bajo,39,10
5058,2025-05-01 21:08:26.894334,San Miguel,Restaurante,Lluvioso,Alto,42,19
5059,2025-06-24 22:57:31.495677,Santa Ana,Supermercado,Lluvioso,Bajo,51,26
5060,2025-06-22 09:50:03.319983,San Miguel,Restaurante,Nublado,Bajo,28,0
5061,2025-06-04 12:59:23.665403,San Miguel,Tienda en línea,Nublado,Alto,41,5
5062,2025-04-10 20:30:43.795152,La Libertad,Supermercado,Soleado,Medio,43,18
5063,2025-08-10 21:00:55.122620,San Salvador,Farmacia,Nublado,Medio,40,17
5064,2025-04-26 11:32:12.885013,San Miguel,Farmacia,Nublado,Medio,33,4
5065,2025-04-28 04:17:16.011631,San Salvador,Tienda en línea,Lluvioso,Medio,26,0
5066,2025-07-23 21:49:59.634914,San Miguel,Tienda en línea,Soleado,Medio,39,14
5067,2025-04-20 20:13:52.340233,San Salvador,Supermercado,Soleado,Bajo,34,13
5068,2025-05-25 07:03:11.421173,Santa Ana,Tienda en línea,Lluvioso,Bajo,21,0
5069,2025-08-17 09:12:23.203022,San Miguel,Farmacia,Nublado,Alto,47,24
5070,2025-05-29 09:24:04.587539,San Salvador,Tienda en línea,Lluvioso,Alto,50,26
5071,2025-07-11 05:45:42.290320,La Libertad,Supermercado,Soleado,Alto,49,18
5072,2025-05-18 14:09:13.881702,La Libertad,Supermercado,Lluvioso,Alto,62,23
5073,2025-07-26 04:14:35.914963,San Miguel,Tienda en línea,Soleado,Bajo,31,8
5074,2025-04-03 22:34:24.576425,San Miguel,Farmacia,Soleado,Medio,48,13
5075,2025-05-08 07:57:40.655888,Santa Ana,Supermercado,Lluvioso,Medio,65,29
5076,2025-06-26 19:48:14.840778,San Miguel,Farmacia,Lluvioso,Bajo,37,0
5077,2025-08-02 18:24:24.012586,La Libertad,Farmacia,Soleado,Alto,63,30
5078,2025-06-24 17:14:04.310004,San Salvador,Farmacia,Lluvioso,Bajo,51,18
5079,2025-07-15 18:42:06.643003,La Libertad,Farmacia,Lluvioso,Bajo,26,0
5080,2025-04-13 09:34:18.674683,San Salvador,Tienda en línea,Nublado,Alto,42,19
5081,2025-06-05 16:01:44.856739,San Salvador,Tienda en línea,Lluvioso,Alto,65,27
5082,2025-08-04 02:07:40.046247,San Salvador,Farmacia,Lluvioso,Medio,44,19
5083,2025-07-11 04:56:37.169095,La Libertad,Restaurante,Soleado,Medio,37,0
5084,2025-05-25 17:38:10.955067,San Miguel,Supermercado,Soleado,Bajo,32,0
5085,2025-06-22 15:43:30.433652,San Miguel,Restaurante,Nublado,Medio,49,19
5086,2025-08-09 00:58:24.563409,San Miguel,Farmacia,Soleado,Alto,37,10
5087,2025-04-11 02:29:46.948513,San Miguel,Tienda en línea,Nublado,Bajo,20,0
5088,2025-06-23 17:15:43.087635,Santa Ana,Tienda en línea,Lluvioso,Medio,58,18
5089,2025-07-21 16:19:28.613254,San Salvador,Tienda en línea,Lluvioso,Bajo,33,10
5090,2025-06-28 15:25:25.609872,San Salvador,Tienda en línea,Soleado,Alto,35,5
5091,2025-03-29 16:53:54.824811,Santa Ana,Restaurante,Lluvioso,Bajo,40,19
5092,2025-03-29 22:36:50.689434,San Salvador,Supermercado,Nublado,Medio,44,22
5093,2025-05-21 18:00:10.204997,Santa Ana,Supermercado,Lluvioso,Alto,35,6
5094,2025-07-02 20:20:51.775664,San Miguel,Restaurante,Nublado,Medio,53,20
5095,2025-06-20 04:56:48.979365,La Libertad,Supermercado,Nublado,Alto,39,0
5096,2025-06-22 17:06:51.582619,San Salvador,Restaurante,Soleado,Bajo,25,0
5097,2025-06-12 10:14:43.568534,La Libertad,Supermercado,Nublado,Alto,55,33
5098,2025-06-13 18:42:34.561491,San Miguel,Tienda en línea,Nublado,Alto,48,17
5099,2025-07-14 06:23:41.127769,Santa Ana,Tienda en línea,Soleado,Alto,51,22
5100,2025-06-05 21:47:36.341057,San Miguel,Tienda en línea,Soleado,Alto,43,16
5101,2025-03-17 14:24:17.778395,San Miguel,Supermercado,Soleado,Alto,60,26
5102,2025-05-22 14:58:29.591338,San Miguel,Farmacia,Nublado,Bajo,40,15
5103,2025-06-13 20:32:12.700847,San Salvador,Supermercado,Lluvioso,Bajo,52,15
5104,2025-06-18 09:59:21.934585,Santa Ana,Tienda en línea,Nublado,Alto,34,11
5105,2025-07-02 22:44:00.929413,La Libertad,Supermercado,Nublado,Alto,46,24
5106,2025-07-07 14:21:55.917104,La Libertad,Farmacia,Lluvioso,Alto,46,10
5107,2025-03-27 09:12:50.710593,San Salvador,Farmacia,Nublado,Alto,37,11
5108,2025-04-13 11:42:41.100704,San Miguel,Tienda en línea,Soleado,Bajo,23,0
5109,2025-07-31 16:01:03.172446,San Miguel,Restaurante,Soleado,Alto,43,6
5110,2025-05-23 15:29:46.941455,San Salvador,Restaurante,Lluvioso,Medio,58,28
5111,2025-05-25 03:05:39.176512,Santa Ana,Restaurante,Lluvioso,Alto,64,34
5112,2025-04-03 15:53:59.411892,San Salvador,Tienda en línea,Nublado,Alto,46,17
5113,2025-06-10 03:29:55.977557,San Salvador,Restaurante,Soleado,Alto,65,32
5114,2025-03-10 06:34:15.829913,La Libertad,Farmacia,Soleado,Alto,48,28
5115,2025-05-06 12:41:50.789355,La Libertad,Farmacia,Lluvioso,Bajo,24,0
5116,2025-08-04 14:18:43.310065,San Miguel,Tienda en línea,Nublado,Bajo,23,0
5117,2025-07-27 23:50:42.367062,San Salvador,Tienda en línea,Lluvioso,Medio,52,18
5118,2025-03-08 17:35:59.068215,San Salvador,Farmacia,Soleado,Alto,31,0
5119,2025-05-27 21:21:21.985651,San Salvador,Restaurante,Lluvioso,Bajo,37,7
5120,2025-04-19 22:40:57.311741,Santa Ana,Restaurante,Lluvioso,Medio,38,18
5121,2025-03-31 23:30:18.607384,San Salvador,Restaurante,Nublado,Medio,33,0
5122,2025-05-10 12:53:46.545524,San Miguel,Restaurante,Lluvioso,Medio,28,5
5123,2025-06-04 19:16:34.948476,San Salvador,Farmacia,Nublado,Bajo,42,22
5124,2025-06-11 19:52:04.160131,San Miguel,Farmacia,Soleado,Alto,54,27
5125,2025-06-24 11:24:28.720280,San Miguel,Tienda en línea,Soleado,Medio,40,4
5126,2025-06-04 22:44:33.667708,San Miguel,Restaurante,Nublado,Medio,51,31
5127,2025-04-20 23:48:34.047293,San Salvador,Tienda en línea,Soleado,Alto,56,27
5128,2025-03-27 10:31:00.217065,La Libertad,Farmacia,Lluvioso,Bajo,44,8
5129,2025-07-16 03:01:54.380851,San Salvador,Tienda en línea,Lluvioso,Medio,62,22
5130,2025-06-16 16:32:02.233026,San Miguel,Tienda en línea,Nublado,Bajo,45,25
5131,2025-04-15 03:35:23.593160,La Libertad,Tienda en línea,Soleado,Medio,30,0
5132,2025-08-13 08:52:12.083066,Santa Ana,Restaurante,Lluvioso,Bajo,25,0
5133,2025-08-20 10:19:04.167958,San Salvador,Farmacia,Nublado,Bajo,22,0
5134,2025-08-09 16:50:18.769043,La Libertad,Farmacia,Soleado,Alto,44,23
5135,2025-04-01 09:20:03.458115,San Miguel,Tienda en línea,Lluvioso,Bajo,44,7
5136,2025-07-05 14:43:41.027402,Santa Ana,Restaurante,Nublado,Alto,29,4
5137,2025-05-04 08:37:29.565548,La Libertad,Tienda en línea,Nublado,Medio,25,0
5138,2025-06-21 23:06:53.538383,Santa Ana,Restaurante,Soleado,Bajo,31,0
5139,2025-07-13 08:09:02.693420,San Miguel,Restaurante,Soleado,Alto,34,9
5140,2025-03-25 14:08:06.025120,La Libertad,Restaurante,Nublado,Medio,38,10
5141,2025-08-15 23:29:22.630614,San Miguel,Tienda en línea,Soleado,Alto,50,30
5142,2025-03-22 22:44:21.977080,La Libertad,Restaurante,Soleado,Bajo,44,19
5143,2025-06-09 14:16:30.725072,Santa Ana,Tienda en línea,Nublado,Medio,25,0
5144,2025-03-12 05:52:02.568117,San Miguel,Farmacia,Soleado,Bajo,35,14
5145,2025-06-27 17:38:44.086267,San Salvador,Farmacia,Nublado,Alto,53,31
5146,2025-05-02 10:12:15.551539,San Salvador,Restaurante,Soleado,Medio,25,0
5147,2025-07-02 03:40:33.966004,Santa Ana,Farmacia,Nublado,Alto,50,16
5148,2025-04-08 08:58:38.118851,Santa Ana,Farmacia,Nublado,Medio,50,20
5149,2025-03-12 16:40:00.289843,La Libertad,Restaurante,Soleado,Alto,54,18
5150,2025-07-16 13:39:42.531835,Santa Ana,Restaurante,Soleado,Medio,48,27
5151,2025-08-01 13:14:10.406113,La Libertad,Restaurante,Soleado,Medio,29,0
5152,2025-05-14 00:23:33.707633,La Libertad,Supermercado,Nublado,Medio,48,15
5153,2025-08-17 04:36:50.561073,San Miguel,Supermercado,Soleado,Bajo,43,21
5154,2025-07-31 05:06:19.250340,La Libertad,Supermercado,Lluvioso,Bajo,44,14
5155,2025-04-01 09:29:53.129777,La Libertad,Restaurante,Nublado,Medio,32,5
5156,2025-08-19 17:47:29.123636,San Miguel,Restaurante,Nublado,Alto,55,17
5157,2025-05-03 06:26:34.858545,Santa Ana,Supermercado,Nublado,Alto,46,19
5158,2025-05-30 18:21:02.986259,La Libertad,Restaurante,Lluvioso,Bajo,31,0
5159,2025-04-01 16:56:48.466021,La Libertad,Farmacia,Lluvioso,Medio,59,38
5160,2025-04-28 08:38:59.752027,San Salvador,Supermercado,Soleado,Medio,21,0
5161,2025-04-08 09:31:54.531802,La Libertad,Farmacia,Nublado,Medio,41,7
5162,2025-08-21 05:43:05.432295,San Miguel,Tienda en línea,Soleado,Alto,46,9
5163,2025-07-17 13:02:28.908203,San Miguel,Restaurante,Soleado,Alto,38,16
5164,2025-05-19 20:44:12.496745,San Miguel,Supermercado,Lluvioso,Bajo,39,14
5165,2025-07-16 21:10:40.384579,Santa Ana,Tienda en línea,Lluvioso,Medio,35,0
5166,2025-05-24 09:15:26.550433,San Miguel,Tienda en línea,Lluvioso,Bajo,45,12
5167,2025-06-02 15:14:38.789631,La Libertad,Restaurante,Nublado,Medio,42,2
5168,2025-03-04 22:00:46.141490,La Libertad,Farmacia,Lluvioso,Alto,59,19
5169,2025-08-16 08:30:25.602638,San Salvador,Restaurante,Lluvioso,Alto,37,16
5170,2025-08-11 12:33:32.331954,Santa Ana,Tienda en línea,Soleado,Medio,27,0
5171,2025-04-26 00:28:57.612828,San Miguel,Supermercado,Soleado,Bajo,15,0
5172,2025-04-07 11:30:08.172563,San Miguel,Farmacia,Lluvioso,Medio,39,1
5173,2025-05-12 14:19:44.819716,Santa Ana,Tienda en línea,Lluvioso,Medio,35,3
5174,2025-07-30 22:22:30.407460,La Libertad,Tienda en línea,Lluvioso,Medio,30,0
5175,2025-07-08 08:06:43.559905,La Libertad,Farmacia,Nublado,Medio,47,17
5176,2025-06-10 12:58:47.993067,San Miguel,Tienda en línea,Lluvioso,Medio,45,10
5177,2025-03-09 00:08:06.728820,San Salvador,Supermercado,Soleado,Alto,44,15
5178,2025-07-30 07:39:59.555825,San Salvador,Supermercado,Nublado,Medio,43,21
5179,2025-06-07 11:47:14.697935,San Miguel,Tienda en línea,Nublado,Medio,47,25
5180,2025-05-28 23:33:28.982989,San Miguel,Tienda en línea,Soleado,Bajo,42,8
5181,2025-04-22 22:29:28.358001,Santa Ana,Restaurante,Lluvioso,Alto,66,46
5182,2025-05-22 05:21:34.323152,Santa Ana,Farmacia,Lluvioso,Alto,39,16
5183,2025-08-14 19:49:01.191669,Santa Ana,Supermercado,Lluvioso,Bajo,30,0
5184,2025-06-16 21:02:43.805187,San Miguel,Farmacia,Nublado,Medio,45,8
5185,2025-07-06 11:09:30.613455,Santa Ana,Farmacia,Soleado,Alto,55,23
5186,2025-03-16 18:01:13.417894,Santa Ana,Farmacia,Lluvioso,Bajo,43,11
5187,2025-07-30 00:19:07.177449,San Miguel,Farmacia,Nublado,Medio,28,2
5188,2025-07-31 05:27:57.573912,Santa Ana,Farmacia,Lluvioso,Bajo,41,14
5189,2025-03-19 03:33:25.907563,San Salvador,Supermercado,Lluvioso,Medio,30,2
5190,2025-04-28 06:42:46.852687,Santa Ana,Restaurante,Soleado,Medio,33,9
5191,2025-07-30 19:44:09.128366,La Libertad,Supermercado,Nublado,Alto,52,23
5192,2025-05-04 13:53:43.548132,San Miguel,Restaurante,Soleado,Medio,24,0
5193,2025-07-03 08:40:37.346926,San Miguel,Farmacia,Nublado,Alto,32,8
5194,2025-03-22 19:10:10.023821,Santa Ana,Farmacia,Soleado,Bajo,26,4
5195,2025-06-26 10:15:11.831168,San Salvador,Tienda en línea,Lluvioso,Medio,52,14
5196,2025-03-04 21:50:33.966249,Santa Ana,Tienda en línea,Nublado,Medio,29,0
5197,2025-08-02 09:18:05.127990,La Libertad,Farmacia,Nublado,Bajo,45,10
5198,2025-08-03 21:09:31.842812,San Miguel,Supermercado,Nublado,Alto,53,20
5199,2025-08-08 15:06:23.268439,San Miguel,Farmacia,Lluvioso,Alto,61,35
5200,2025-03-05 15:34:59.930583,Santa Ana,Tienda en línea,Soleado,Bajo,27,0
5201,2025-06-24 23:29:22.754572,La Libertad,Restaurante,Soleado,Bajo,16,0
5202,2025-07-30 07:33:45.427153,Santa Ana,Tienda en línea,Lluvioso,Medio,38,12
5203,2025-04-01 02:25:11.096493,Santa Ana,Restaurante,Lluvioso,Medio,36,6
5204,2025-04-01 09:57:09.814850,San Miguel,Farmacia,Nublado,Bajo,41,17
5205,2025-08-19 20:11:46.447257,San Miguel,Tienda en línea,Lluvioso,Alto,63,31
5206,2025-06-14 06:32:10.306377,San Salvador,Tienda en línea,Soleado,Alto,55,22
5207,2025-03-31 11:49:56.211090,La Libertad,Restaurante,Lluvioso,Alto,39,17
5208,2025-03-28 09:33:33.283990,La Libertad,Tienda en línea,Soleado,Alto,34,13
5209,2025-08-04 04:11:48.189904,San Salvador,Supermercado,Soleado,Bajo,24,0
5210,2025-03-13 05:23:46.310039,La Libertad,Restaurante,Soleado,Alto,36,1
5211,2025-07-15 00:52:32.916708,Santa Ana,Tienda en línea,Nublado,Alto,46,26
5212,2025-07-08 16:33:22.154135,San Miguel,Farmacia,Soleado,Alto,55,28
5213,2025-03-08 12:55:00.332172,San Miguel,Restaurante,Lluvioso,Bajo,40,2
5214,2025-06-28 03:22:10.306596,La Libertad,Supermercado,Lluvioso,Bajo,45,12
5215,2025-06-04 07:22:49.294688,San Salvador,Farmacia,Soleado,Medio,38,18
5216,2025-06-27 05:59:43.510163,San Miguel,Farmacia,Soleado,Alto,56,36
5217,2025-07-31 00:25:23.227084,San Salvador,Tienda en línea,Soleado,Medio,55,19
5218,2025-06-22 03:23:41.635873,San Salvador,Supermercado,Nublado,Bajo,40,12
5219,2025-08-31 05:00:10.728602,San Salvador,Farmacia,Nublado,Bajo,21,0
5220,2025-05-09 17:33:31.173404,Santa Ana,Tienda en línea,Soleado,Alto,63,39
5221,2025-04-05 11:54:13.562398,Santa Ana,Supermercado,Nublado,Alto,53,13
5222,2025-06-18 07:30:29.485009,La Libertad,Restaurante,Nublado,Alto,58,20
5223,2025-06-05 21:07:54.547514,San Salvador,Farmacia,Soleado,Alto,38,3
5224,2025-07-18 10:08:59.823859,La Libertad,Restaurante,Soleado,Alto,30,0
5225,2025-07-21 23:55:19.624923,San Miguel,Restaurante,Soleado,Alto,51,22
5226,2025-06-29 15:02:51.324055,Santa Ana,Supermercado,Soleado,Alto,53,31
5227,2025-07-12 06:48:33.133761,La Libertad,Restaurante,Lluvioso,Bajo,46,22
5228,2025-08-28 06:04:45.123662,La Libertad,Restaurante,Lluvioso,Alto,53,31
5229,2025-03-22 00:35:26.502117,San Salvador,Restaurante,Soleado,Medio,45,12
5230,2025-08-05 18:12:23.841840,La Libertad,Tienda en línea,Lluvioso,Alto,66,45
5231,2025-06-14 15:35:09.099833,San Miguel,Supermercado,Soleado,Medio,36,0
5232,2025-06-25 18:56:29.414021,San Salvador,Tienda en línea,Nublado,Medio,51,26
5233,2025-03-27 11:55:26.062500,San Miguel,Farmacia,Nublado,Alto,31,11
5234,2025-04-22 00:51:24.994063,Santa Ana,Tienda en línea,Nublado,Alto,40,17
5235,2025-04-21 05:21:07.013316,Santa Ana,Farmacia,Soleado,Alto,62,39
5236,2025-06-24 12:17:40.942983,Santa Ana,Farmacia,Lluvioso,Medio,54,21
5237,2025-04-24 16:34:03.605214,San Miguel,Supermercado,Soleado,Bajo,28,7
5238,2025-07-19 12:15:53.500652,San Miguel,Tienda en línea,Nublado,Bajo,23,0
5239,2025-05-24 22:22:00.423633,San Salvador,Farmacia,Lluvioso,Bajo,53,22
5240,2025-08-16 23:57:49.682924,Santa Ana,Supermercado,Soleado,Bajo,30,1
5241,2025-03-15 07:53:11.802852,San Miguel,Restaurante,Soleado,Bajo,17,0
5242,2025-07-05 01:21:21.039828,La Libertad,Tienda en línea,Lluvioso,Bajo,39,17
5243,2025-08-09 21:13:13.249606,La Libertad,Farmacia,Soleado,Alto,51,24
5244,2025-03-24 02:31:18.240900,San Salvador,Tienda en línea,Nublado,Medio,54,33
5245,2025-05-05 19:39:44.122636,Santa Ana,Restaurante,Soleado,Medio,38,16
5246,2025-07-22 05:52:55.568119,Santa Ana,Farmacia,Soleado,Bajo,17,0
5247,2025-08-22 23:05:28.023397,San Salvador,Farmacia,Lluvioso,Bajo,31,9
5248,2025-08-22 23:41:31.356322,Santa Ana,Supermercado,Nublado,Bajo,28,3
5249,2025-05-04 20:00:19.225502,San Miguel,Restaurante,Nublado,Medio,33,0
5250,2025-08-03 09:59:02.193135,San Salvador,Supermercado,Soleado,Bajo,18,0
5251,2025-03-25 19:44:25.249729,San Miguel,Farmacia,Soleado,Medio,47,18
5252,2025-07-01 02:19:11.809975,La Libertad,Supermercado,Lluvioso,Medio,50,24
5253,2025-03-28 22:24:04.304671,Santa Ana,Supermercado,Lluvioso,Medio,59,36
5254,2025-04-11 02:47:03.625168,La Libertad,Restaurante,Soleado,Bajo,24,0
5255,2025-08-30 10:19:16.418908,Santa Ana,Restaurante,Soleado,Medio,42,3
5256,2025-07-04 03:12:48.015566,San Miguel,Restaurante,Lluvioso,Medio,59,23
5257,2025-08-15 23:23:37.577508,San Salvador,Farmacia,Soleado,Alto,51,20
5258,2025-08-30 16:27:00.335072,San Salvador,Supermercado,Lluvioso,Medio,61,24
5259,2025-08-13 19:17:00.652932,San Miguel,Farmacia,Nublado,Medio,43,18
5260,2025-05-08 03:35:01.342118,San Salvador,Restaurante,Nublado,Medio,30,5
5261,2025-08-22 17:45:46.116967,Santa Ana,Restaurante,Soleado,Alto,48,28
5262,2025-07-04 10:41:17.438859,La Libertad,Farmacia,Lluvioso,Bajo,31,0
5263,2025-04-17 15:00:17.606494,La Libertad,Farmacia,Soleado,Alto,33,0
5264,2025-05-23 20:53:59.780051,San Miguel,Tienda en línea,Soleado,Alto,48,13
5265,2025-04-06 10:01:00.313024,La Libertad,Restaurante,Nublado,Medio,42,8
5266,2025-03-23 17:10:59.801168,Santa Ana,Restaurante,Lluvioso,Bajo,50,12
5267,2025-03-04 13:21:59.892202,San Miguel,Supermercado,Soleado,Bajo,40,6
5268,2025-04-10 08:09:00.299528,Santa Ana,Farmacia,Soleado,Bajo,15,0
5269,2025-06-18 10:23:08.750456,San Salvador,Supermercado,Soleado,Alto,49,20
5270,2025-04-27 05:02:56.246766,La Libertad,Restaurante,Nublado,Medio,24,0
5271,2025-07-31 12:15:52.321494,San Miguel,Restaurante,Nublado,Alto,62,41
5272,2025-07-11 04:23:53.393321,San Salvador,Tienda en línea,Soleado,Alto,51,12
5273,2025-03-06 02:18:44.881875,Santa Ana,Supermercado,Lluvioso,Bajo,40,12
5274,2025-07-19 09:38:54.647428,La Libertad,Supermercado,Lluvioso,Bajo,45,17
5275,2025-04-08 04:58:21.023009,Santa Ana,Restaurante,Lluvioso,Alto,44,10
5276,2025-05-14 08:03:54.123604,La Libertad,Tienda en línea,Nublado,Medio,26,0
5277,2025-06-05 00:43:18.576263,San Miguel,Restaurante,Lluvioso,Alto,70,49
5278,2025-06-07 11:42:29.430669,La Libertad,Tienda en línea,Lluvioso,Alto,42,22
5279,2025-07-08 17:49:23.169855,La Libertad,Restaurante,Lluvioso,Bajo,30,0
5280,2025-04-05 02:11:23.300274,La Libertad,Supermercado,Lluvioso,Alto,58,35
5281,2025-04-16 01:40:15.342396,La Libertad,Supermercado,Nublado,Alto,65,36
5282,2025-05-19 07:56:17.481854,San Salvador,Farmacia,Nublado,Medio,32,0
5283,2025-05-10 09:18:35.807318,La Libertad,Supermercado,Nublado,Bajo,39,13
5284,2025-03-05 04:50:06.487025,Santa Ana,Farmacia,Soleado,Medio,34,14
5285,2025-06-05 16:33:04.706999,San Salvador,Supermercado,Soleado,Medio,38,9
5286,2025-07-01 18:57:06.890023,San Salvador,Tienda en línea,Lluvioso,Medio,46,18
5287,2025-04-30 09:08:33.439174,La Libertad,Farmacia,Lluvioso,Alto,46,20
5288,2025-07-10 14:59:08.234394,Santa Ana,Tienda en línea,Soleado,Bajo,31,9
5289,2025-08-20 18:03:28.816070,La Libertad,Restaurante,Lluvioso,Bajo,54,21
5290,2025-06-21 15:53:48.288296,La Libertad,Supermercado,Nublado,Bajo,23,0
5291,2025-03-30 08:22:14.131167,La Libertad,Restaurante,Soleado,Medio,22,0
5292,2025-05-01 09:41:28.544782,San Miguel,Supermercado,Nublado,Medio,46,22
5293,2025-04-18 07:29:18.128659,Santa Ana,Restaurante,Lluvioso,Medio,46,16
5294,2025-08-22 04:35:18.898003,La Libertad,Tienda en línea,Soleado,Alto,39,11
5295,2025-08-17 19:16:36.683576,Santa Ana,Tienda en línea,Soleado,Alto,45,15
5296,2025-07-25 11:19:58.111864,San Salvador,Supermercado,Nublado,Alto,46,25
5297,2025-08-13 12:12:11.309062,San Salvador,Supermercado,Nublado,Bajo,29,4
5298,2025-08-05 01:05:38.389864,La Libertad,Farmacia,Lluvioso,Alto,57,26
5299,2025-08-03 01:37:27.772300,San Miguel,Tienda en línea,Lluvioso,Medio,49,11
5300,2025-06-05 04:31:31.647520,San Salvador,Supermercado,Soleado,Bajo,45,19
5301,2025-05-17 14:44:12.702785,La Libertad,Restaurante,Soleado,Alto,41,17
5302,2025-04-22 23:48:21.962996,Santa Ana,Restaurante,Lluvioso,Alto,64,42
5303,2025-07-06 06:17:11.646914,La Libertad,Supermercado,Lluvioso,Alto,58,19
5304,2025-03-02 19:45:06.705195,San Salvador,Supermercado,Nublado,Bajo,32,10
5305,2025-07-27 15:26:56.488113,La Libertad,Restaurante,Nublado,Medio,42,11
5306,2025-05-06 02:37:26.883660,San Miguel,Supermercado,Lluvioso,Alto,48,18
5307,2025-07-26 10:10:21.226906,San Miguel,Restaurante,Lluvioso,Bajo,40,2
5308,2025-03-22 14:46:48.909617,La Libertad,Restaurante,Soleado,Bajo,25,0
5309,2025-06-25 02:21:50.964804,Santa Ana,Restaurante,Soleado,Alto,47,10
5310,2025-05-21 15:18:16.562800,San Salvador,Tienda en línea,Soleado,Alto,48,21
5311,2025-07-12 21:37:54.848861,La Libertad,Farmacia,Nublado,Alto,36,14
5312,2025-05-06 00:38:47.645103,Santa Ana,Tienda en línea,Lluvioso,Alto,59,22
5313,2025-08-23 10:47:19.205330,La Libertad,Tienda en línea,Soleado,Alto,41,2
5314,2025-08-03 16:20:36.969452,Santa Ana,Supermercado,Nublado,Bajo,27,0
5315,2025-04-09 15:34:13.863174,San Miguel,Restaurante,Nublado,Medio,51,24
5316,2025-03-23 22:54:34.168185,Santa Ana,Farmacia,Lluvioso,Bajo,60,32
5317,2025-06-29 07:07:10.786678,San Salvador,Farmacia,Soleado,Alto,34,14
5318,2025-03-14 19:42:28.654806,Santa Ana,Tienda en línea,Lluvioso,Bajo,37,0
5319,2025-07-07 09:35:50.962651,San Miguel,Farmacia,Nublado,Alto,50,15
5320,2025-05-12 06:49:19.549858,San Salvador,Farmacia,Soleado,Bajo,36,5
5321,2025-04-08 11:51:38.074334,Santa Ana,Tienda en línea,Nublado,Alto,42,4
5322,2025-03-18 03:06:55.460262,San Miguel,Tienda en línea,Soleado,Alto,53,23
5323,2025-06-14 04:45:59.667747,Santa Ana,Supermercado,Nublado,Medio,27,0
5324,2025-08-09 20:55:16.995784,La Libertad,Supermercado,Lluvioso,Medio,59,25
5325,2025-06-26 05:12:08.354643,San Miguel,Tienda en línea,Nublado,Medio,42,16
5326,2025-04-24 23:05:17.246406,San Miguel,Restaurante,Soleado,Medio,33,2
5327,2025-07-18 18:31:43.111290,San Salvador,Supermercado,Nublado,Alto,58,25
5328,2025-03-17 13:30:37.156173,San Miguel,Farmacia,Nublado,Bajo,34,0
5329,2025-07-10 23:21:19.920104,Santa Ana,Supermercado,Nublado,Bajo,26,0
5330,2025-04-15 05:12:59.261868,La Libertad,Restaurante,Soleado,Alto,38,0
5331,2025-07-03 21:32:51.333759,San Miguel,Supermercado,Nublado,Alto,52,12
